闻喜	101100808	运城	08	山西	10110
垣曲	101100809	运城	08	山西	10110
朔州	101100901	朔州	09	山西	10110
平鲁	101100902	朔州	09	山西	10110
山阴	101100903	朔州	09	山西	10110
右玉	101100904	朔州	09	山西	10110
应县	101100905	朔州	09	山西	10110
怀仁	101100906	朔州	09	山西	10110
铜川	101111001	铜川	10	陕西	10111
耀县	101111002	铜川	10	陕西	10111
宜君	101111003	铜川	10	陕西	10111
耀州	101111004	铜川	10	陕西	10111
杨凌	101111101	杨凌	11	陕西	10111
西安	101110101	西安	01	陕西	10111
长安	101110102	西安	01	陕西	10111
临潼	101110103	西安	01	陕西	10111
蓝田	101110104	西安	01	陕西	10111
周至	101110105	西安	01	陕西	10111
户县	101110106	西安	01	陕西	10111
高陵	101110107	西安	01	陕西	10111
旬邑	101110210	咸阳	02	陕西	10111
兴平	101110211	咸阳	02	陕西	10111
三原	101110201	咸阳	02	陕西	10111
礼泉	101110202	咸阳	02	陕西	10111
永寿	101110203	咸阳	02	陕西	10111
淳化	101110204	咸阳	02	陕西	10111
泾阳	101110205	咸阳	02	陕西	10111
武功	101110206	咸阳	02	陕西	10111
乾县	101110207	咸阳	02	陕西	10111
彬县	101110208	咸阳	02	陕西	10111
长武	101110209	咸阳	02	陕西	10111
黄陵	101110310	延安	03	陕西	10111
黄龙	101110311	延安	03	陕西	10111
吴起	101110312	延安	03	陕西	10111
延长	101110301	延安	03	陕西	10111
延川	101110302	延安	03	陕西	10111
子长	101110303	延安	03	陕西	10111
宜川	101110304	延安	03	陕西	10111
富县	101110305	延安	03	陕西	10111
志丹	101110306	延安	03	陕西	10111
安塞	101110307	延安	03	陕西	10111
甘泉	101110308	延安	03	陕西	10111
洛川	101110309	延安	03	陕西	10111
绥德	101110410	榆林	04	陕西	10111
吴堡	101110411	榆林	04	陕西	10111
清涧	101110412	榆林	04	陕西	10111
榆阳	101110413	榆林	04	陕西	10111
榆林	101110401	榆林	04	陕西	10111
府谷	101110402	榆林	04	陕西	10111
神木	101110403	榆林	04	陕西	10111
佳县	101110404	榆林	04	陕西	10111
定边	101110405	榆林	04	陕西	10111
靖边	101110406	榆林	04	陕西	10111
横山	101110407	榆林	04	陕西	10111
米脂	101110408	榆林	04	陕西	10111
子洲	101110409	榆林	04	陕西	10111
韩城	101110510	渭南	05	陕西	10111
华阴	101110511	渭南	05	陕西	10111
渭南	101110501	渭南	05	陕西	10111
华县	101110502	渭南	05	陕西	10111
潼关	101110503	渭南	05	陕西	10111
大荔	101110504	渭南	05	陕西	10111
白水	101110505	渭南	05	陕西	10111
富平	101110506	渭南	05	陕西	10111
蒲城	101110507	渭南	05	陕西	10111
澄城	101110508	渭南	05	陕西	10111
合阳	101110509	渭南	05	陕西	10111
商洛	101110601	商洛	06	陕西	10111
洛南	101110602	商洛	06	陕西	10111
柞水	101110603	商洛	06	陕西	10111
商州	101110604	商洛	06	陕西	10111
镇安	101110605	商洛	06	陕西	10111
丹凤	101110606	商洛	06	陕西	10111
商南	101110607	商洛	06	陕西	10111
山阳	101110608	商洛	06	陕西	10111
宁陕	101110710	安康	07	陕西	10111
安康	101110701	安康	07	陕西	10111
紫阳	101110702	安康	07	陕西	10111
石泉	101110703	安康	07	陕西	10111
汉阴	101110704	安康	07	陕西	10111
旬阳	101110705	安康	07	陕西	10111
岚皋	101110706	安康	07	陕西	10111
平利	101110707	安康	07	陕西	10111
白河	101110708	安康	07	陕西	10111
镇坪	101110709	安康	07	陕西	10111
南郑	101110810	汉中	08	陕西	10111
镇巴	101110811	汉中	08	陕西	10111
汉中	101110801	汉中	08	陕西	10111
略阳	101110802	汉中	08	陕西	10111
勉县	101110803	汉中	08	陕西	10111
留坝	101110804	汉中	08	陕西	10111
洋县	101110805	汉中	08	陕西	10111
城固	101110806	汉中	08	陕西	10111
西乡	101110807	汉中	08	陕西	10111
佛坪	101110808	汉中	08	陕西	10111
宁强	101110809	汉中	08	陕西	10111
凤县	101110910	宝鸡	09	陕西	10111
陇县	101110911	宝鸡	09	陕西	10111
陈仓	101110912	宝鸡	09	陕西	10111
宝鸡	101110901	宝鸡	09	陕西	10111
千阳	101110903	宝鸡	09	陕西	10111
麟游	101110904	宝鸡	09	陕西	10111
岐山	101110905	宝鸡	09	陕西	10111
凤翔	101110906	宝鸡	09	陕西	10111
扶风	101110907	宝鸡	09	陕西	10111
眉县	101110908	宝鸡	09	陕西	10111
太白	101110909	宝鸡	09	陕西	10111
菏泽	101121001	菏泽	10	山东	10112
鄄城	101121002	菏泽	10	山东	10112
郓城	101121003	菏泽	10	山东	10112
东明	101121004	菏泽	10	山东	10112
定陶	101121005	菏泽	10	山东	10112
巨野	101121006	菏泽	10	山东	10112
曹县	101121007	菏泽	10	山东	10112
成武	101121008	菏泽	10	山东	10112
单县	101121009	菏泽	10	山东	10112
滨州	101121101	滨州	11	山东	10112
博兴	101121102	滨州	11	山东	10112
无棣	101121103	滨州	11	山东	10112
阳信	101121104	滨州	11	山东	10112
惠民	101121105	滨州	11	山东	10112
沾化	101121106	滨州	11	山东	10112
邹平	101121107	滨州	11	山东	10112
东营	101121201	东营	12	山东	10112
河口	101121202	东营	12	山东	10112
垦利	101121203	东营	12	山东	10112
利津	101121204	东营	12	山东	10112
广饶	101121205	东营	12	山东	10112
威海	101121301	威海	13	山东	10112
文登	101121302	威海	13	山东	10112
荣成	101121303	威海	13	山东	10112
乳山	101121304	威海	13	山东	10112
成山头	101121305	威海	13	山东	10112
石岛	101121306	威海	13	山东	10112
枣庄	101121401	枣庄	14	山东	10112
薛城	101121402	枣庄	14	山东	10112
峄城	101121403	枣庄	14	山东	10112
台儿庄	101121404	枣庄	14	山东	10112
滕州	101121405	枣庄	14	山东	10112
日照	101121501	日照	15	山东	10112
五莲	101121502	日照	15	山东	10112
莒县	101121503	日照	15	山东	10112
莱芜	101121601	莱芜	16	山东	10112
聊城	101121701	聊城	17	山东	10112
冠县	101121702	聊城	17	山东	10112
阳谷	101121703	聊城	17	山东	10112
高唐	101121704	聊城	17	山东	10112
茌平	101121705	聊城	17	山东	10112
东阿	101121706	聊城	17	山东	10112
临清	101121707	聊城	17	山东	10112
莘县	101121709	聊城	17	山东	10112
济南	101120101	济南	01	山东	10112
长清	101120102	济南	01	山东	10112
商河	101120103	济南	01	山东	10112
章丘	101120104	济南	01	山东	10112
平阴	101120105	济南	01	山东	10112
济阳	101120106	济南	01	山东	10112
青岛	101120201	青岛	02	山东	10112
崂山	101120202	青岛	02	山东	10112
即墨	101120204	青岛	02	山东	10112
胶州	101120205	青岛	02	山东	10112
胶南	101120206	青岛	02	山东	10112
莱西	101120207	青岛	02	山东	10112
平度	101120208	青岛	02	山东	10112
淄博	101120301	淄博	03	山东	10112
淄川	101120302	淄博	03	山东	10112
博山	101120303	淄博	03	山东	10112
高青	101120304	淄博	03	山东	10112
周村	101120305	淄博	03	山东	10112
沂源	101120306	淄博	03	山东	10112
桓台	101120307	淄博	03	山东	10112
临淄	101120308	淄博	03	山东	10112
夏津	101120410	德州	04	山东	10112
禹城	101120411	德州	04	山东	10112
德州	101120401	德州	04	山东	10112
武城	101120402	德州	04	山东	10112
临邑	101120403	德州	04	山东	10112
陵县	101120404	德州	04	山东	10112
齐河	101120405	德州	04	山东	10112
乐陵	101120406	德州	04	山东	10112
庆云	101120407	德州	04	山东	10112
平原	101120408	德州	04	山东	10112
宁津	101120409	德州	04	山东	10112
莱阳	101120510	烟台	05	山东	10112
海阳	101120511	烟台	05	山东	10112
烟台	101120501	烟台	05	山东	10112
莱州	101120502	烟台	05	山东	10112
长岛	101120503	烟台	05	山东	10112
蓬莱	101120504	烟台	05	山东	10112
龙口	101120505	烟台	05	山东	10112
招远	101120506	烟台	05	山东	10112
栖霞	101120507	烟台	05	山东	10112
福山	101120508	烟台	05	山东	10112
牟平	101120509	烟台	05	山东	10112
潍坊	101120601	潍坊	06	山东	10112
青州	101120602	潍坊	06	山东	10112
寿光	101120603	潍坊	06	山东	10112
临朐	101120604	潍坊	06	山东	10112
昌乐	101120605	潍坊	06	山东	10112
昌邑	101120606	潍坊	06	山东	10112
安丘	101120607	潍坊	06	山东	10112
高密	101120608	潍坊	06	山东	10112
诸城	101120609	潍坊	06	山东	10112
曲阜	101120710	济宁	07	山东	10112
邹城	101120711	济宁	07	山东	10112
济宁	101120701	济宁	07	山东	10112
嘉祥	101120702	济宁	07	山东	10112
微山	101120703	济宁	07	山东	10112
鱼台	101120704	济宁	07	山东	10112
兖州	101120705	济宁	07	山东	10112
金乡	101120706	济宁	07	山东	10112
汶上	101120707	济宁	07	山东	10112
泗水	101120708	济宁	07	山东	10112
梁山	101120709	济宁	07	山东	10112
泰安	101120801	泰安	08	山东	10112
新泰	101120802	泰安	08	山东	10112
肥城	101120804	泰安	08	山东	10112
东平	101120805	泰安	08	山东	10112
宁阳	101120806	泰安	08	山东	10112
沂水	101120910	临沂	09	山东	10112
临沂	101120901	临沂	09	山东	10112
莒南	101120902	临沂	09	山东	10112
沂南	101120903	临沂	09	山东	10112
苍山	101120904	临沂	09	山东	10112
临沭	101120905	临沂	09	山东	10112
郯城	101120906	临沂	09	山东	10112
蒙阴	101120907	临沂	09	山东	10112
平邑	101120908	临沂	09	山东	10112
费县	101120909	临沂	09	山东	10112
霍尔果斯	101131010	伊犁	10	新疆	10113
奎屯	101131011	伊犁	10	新疆	10113
伊宁	101131001	伊犁	10	新疆	10113
察布查尔	101131002	伊犁	10	新疆	10113
尼勒克	101131003	伊犁	10	新疆	10113
伊宁县	101131004	伊犁	10	新疆	10113
巩留	101131005	伊犁	10	新疆	10113
新源	101131006	伊犁	10	新疆	10113
昭苏	101131007	伊犁	10	新疆	10113
特克斯	101131008	伊犁	10	新疆	10113
霍城	101131009	伊犁	10	新疆	10113
塔城	101131101	塔城	11	新疆	10113
裕民	101131102	塔城	11	新疆	10113
额敏	101131103	塔城	11	新疆	10113
和布克赛尔	101131104	塔城	11	新疆	10113
托里	101131105	塔城	11	新疆	10113
乌苏	101131106	塔城	11	新疆	10113
沙湾	101131107	塔城	11	新疆	10113
哈密	101131201	哈密	12	新疆	10113
巴里坤	101131203	哈密	12	新疆	10113
伊吾	101131204	哈密	12	新疆	10113
和田	101131301	和田	13	新疆	10113
皮山	101131302	和田	13	新疆	10113
策勒	101131303	和田	13	新疆	10113
墨玉	101131304	和田	13	新疆	10113
洛浦	101131305	和田	13	新疆	10113
民丰	101131306	和田	13	新疆	10113
于田	101131307	和田	13	新疆	10113
阿勒泰	101131401	阿勒泰	14	新疆	10113
哈巴河	101131402	阿勒泰	14	新疆	10113
吉木乃	101131405	阿勒泰	14	新疆	10113
布尔津	101131406	阿勒泰	14	新疆	10113
福海	101131407	阿勒泰	14	新疆	10113
富蕴	101131408	阿勒泰	14	新疆	10113
青河	101131409	阿勒泰	14	新疆	10113
阿图什	101131501	克州	15	新疆	10113
乌恰	101131502	克州	15	新疆	10113
阿克陶	101131503	克州	15	新疆	10113
阿合奇	101131504	克州	15	新疆	10113
博乐	101131601	博州	16	新疆	10113
温泉	101131602	博州	16	新疆	10113
精河	101131603	博州	16	新疆	10113
阿拉山口	101131606	博州	16	新疆	10113
白杨沟	101130110	乌鲁木齐	01	新疆	10113
乌鲁木齐	101130101	乌鲁木齐	01	新疆	10113
小渠子	101130103	乌鲁木齐	01	新疆	10113
达坂城	101130105	乌鲁木齐	01	新疆	10113
乌鲁木齐牧试站	101130108	乌鲁木齐	01	新疆	10113
天池	101130109	乌鲁木齐	01	新疆	10113
克拉玛依	101130201	克拉玛依	02	新疆	10113
乌尔禾	101130202	克拉玛依	02	新疆	10113
白碱滩	101130203	克拉玛依	02	新疆	10113
石河子	101130301	石河子	03	新疆	10113
炮台	101130302	石河子	03	新疆	10113
莫索湾	101130303	石河子	03	新疆	10113
昌吉	101130401	昌吉	04	新疆	10113
呼图壁	101130402	昌吉	04	新疆	10113
米泉	101130403	昌吉	04	新疆	10113
阜康	101130404	昌吉	04	新疆	10113
吉木萨尔	101130405	昌吉	04	新疆	10113
奇台	101130406	昌吉	04	新疆	10113
玛纳斯	101130407	昌吉	04	新疆	10113
木垒	101130408	昌吉	04	新疆	10113
蔡家湖	101130409	昌吉	04	新疆	10113
吐鲁番	101130501	吐鲁番	05	新疆	10113
托克逊	101130502	吐鲁番	05	新疆	10113
鄯善	101130504	吐鲁番	05	新疆	10113
巴音布鲁克	101130610	巴州	06	新疆	10113
铁干里克	101130611	巴州	06	新疆	10113
博湖	101130612	巴州	06	新疆	10113
塔中	101130613	巴州	06	新疆	10113
巴仑台	101130614	巴州	06	新疆	10113
库尔勒	101130601	巴州	06	新疆	10113
轮台	101130602	巴州	06	新疆	10113
尉犁	101130603	巴州	06	新疆	10113
若羌	101130604	巴州	06	新疆	10113
且末	101130605	巴州	06	新疆	10113
和静	101130606	巴州	06	新疆	10113
焉耆	101130607	巴州	06	新疆	10113
和硕	101130608	巴州	06	新疆	10113
阿拉尔	101130701	阿拉尔	07	新疆	10113
阿克苏	101130801	阿克苏	08	新疆	10113
乌什	101130802	阿克苏	08	新疆	10113
温宿	101130803	阿克苏	08	新疆	10113
拜城	101130804	阿克苏	08	新疆	10113
新和	101130805	阿克苏	08	新疆	10113
沙雅	101130806	阿克苏	08	新疆	10113
库车	101130807	阿克苏	08	新疆	10113
柯坪	101130808	阿克苏	08	新疆	10113
阿瓦提	101130809	阿克苏	08	新疆	10113
伽师	101130910	喀什	09	新疆	10113
疏附	101130911	喀什	09	新疆	10113
疏勒	101130912	喀什	09	新疆	10113
喀什	101130901	喀什	09	新疆	10113
英吉沙	101130902	喀什	09	新疆	10113
塔什库尔干	101130903	喀什	09	新疆	10113
麦盖提	101130904	喀什	09	新疆	10113
莎车	101130905	喀什	09	新疆	10113
叶城	101130906	喀什	09	新疆	10113
泽普	101130907	喀什	09	新疆	10113
巴楚	101130908	喀什	09	新疆	10113
岳普湖	101130909	喀什	09	新疆	10113
拉萨	101140101	拉萨	01	西藏	10114
当雄	101140102	拉萨	01	西藏	10114
尼木	101140103	拉萨	01	西藏	10114
林周	101140104	拉萨	01	西藏	10114
堆龙德庆	101140105	拉萨	01	西藏	10114
曲水	101140106	拉萨	01	西藏	10114
达孜	101140107	拉萨	01	西藏	10114
墨竹工卡	101140108	拉萨	01	西藏	10114
吉隆	101140210	日喀则	02	西藏	10114
昂仁	101140211	日喀则	02	西藏	10114
定结	101140212	日喀则	02	西藏	10114
萨迦	101140213	日喀则	02	西藏	10114
谢通门	101140214	日喀则	02	西藏	10114
岗巴	101140216	日喀则	02	西藏	10114
白朗	101140217	日喀则	02	西藏	10114
亚东	101140218	日喀则	02	西藏	10114
康马	101140219	日喀则	02	西藏	10114
仁布	101140220	日喀则	02	西藏	10114
日喀则	101140201	日喀则	02	西藏	10114
拉孜	101140202	日喀则	02	西藏	10114
南木林	101140203	日喀则	02	西藏	10114
聂拉木	101140204	日喀则	02	西藏	10114
定日	101140205	日喀则	02	西藏	10114
江孜	101140206	日喀则	02	西藏	10114
帕里	101140207	日喀则	02	西藏	10114
仲巴	101140208	日喀则	02	西藏	10114
萨嘎	101140209	日喀则	02	西藏	10114
桑日	101140310	山南	03	西藏	10114
洛扎	101140311	山南	03	西藏	10114
措美	101140312	山南	03	西藏	10114
琼结	101140313	山南	03	西藏	10114
曲松	101140314	山南	03	西藏	10114
山南	101140301	山南	03	西藏	10114
贡嘎	101140302	山南	03	西藏	10114
扎囊	101140303	山南	03	西藏	10114
加查	101140304	山南	03	西藏	10114
浪卡子	101140305	山南	03	西藏	10114
错那	101140306	山南	03	西藏	10114
隆子	101140307	山南	03	西藏	10114
泽当	101140308	山南	03	西藏	10114
乃东	101140309	山南	03	西藏	10114
林芝	101140401	林芝	04	西藏	10114
波密	101140402	林芝	04	西藏	10114
米林	101140403	林芝	04	西藏	10114
察隅	101140404	林芝	04	西藏	10114
工布江达	101140405	林芝	04	西藏	10114
朗县	101140406	林芝	04	西藏	10114
墨脱	101140407	林芝	04	西藏	10114
察雅	101140510	昌都	05	西藏	10114
贡觉	101140511	昌都	05	西藏	10114
昌都	101140501	昌都	05	西藏	10114
丁青	101140502	昌都	05	西藏	10114
边坝	101140503	昌都	05	西藏	10114
洛隆	101140504	昌都	05	西藏	10114
左贡	101140505	昌都	05	西藏	10114
芒康	101140506	昌都	05	西藏	10114
类乌齐	101140507	昌都	05	西藏	10114
八宿	101140508	昌都	05	西藏	10114
江达	101140509	昌都	05	西藏	10114
双湖	101140610	那曲	06	西藏	10114
那曲	101140601	那曲	06	西藏	10114
尼玛	101140602	那曲	06	西藏	10114
嘉黎	101140603	那曲	06	西藏	10114
班戈	101140604	那曲	06	西藏	10114
安多	101140605	那曲	06	西藏	10114
索县	101140606	那曲	06	西藏	10114
聂荣	101140607	那曲	06	西藏	10114
巴青	101140608	那曲	06	西藏	10114
比如	101140609	那曲	06	西藏	10114
措勤	101140710	阿里	07	西藏	10114
阿里	101140701	阿里	07	西藏	10114
改则	101140702	阿里	07	西藏	10114
申扎	101140703	阿里	07	西藏	10114
狮泉河	101140704	阿里	07	西藏	10114
普兰	101140705	阿里	07	西藏	10114
札达	101140706	阿里	07	西藏	10114
噶尔	101140707	阿里	07	西藏	10114
日土	101140708	阿里	07	西藏	10114
革吉	101140709	阿里	07	西藏	10114
西宁	101150101	西宁	01	青海	10115
大通	101150102	西宁	01	青海	10115
湟源	101150103	西宁	01	青海	10115
湟中	101150104	西宁	01	青海	10115
海东	101150201	海东	02	青海	10115
乐都	101150202	海东	02	青海	10115
民和	101150203	海东	02	青海	10115
互助	101150204	海东	02	青海	10115
化隆	101150205	海东	02	青海	10115
循化	101150206	海东	02	青海	10115
冷湖	101150207	海东	02	青海	10115
平安	101150208	海东	02	青海	10115
黄南	101150301	黄南	03	青海	10115
尖扎	101150302	黄南	03	青海	10115
泽库	101150303	黄南	03	青海	10115
河南	101150304	黄南	03	青海	10115
同仁	101150305	黄南	03	青海	10115
海南	101150401	海南	04	青海	10115
贵德	101150404	海南	04	青海	10115
兴海	101150406	海南	04	青海	10115
贵南	101150407	海南	04	青海	10115
同德	101150408	海南	04	青海	10115
共和	101150409	海南	04	青海	10115
果洛	101150501	果洛	05	青海	10115
班玛	101150502	果洛	05	青海	10115
甘德	101150503	果洛	05	青海	10115
达日	101150504	果洛	05	青海	10115
久治	101150505	果洛	05	青海	10115
玛多	101150506	果洛	05	青海	10115
多县	101150507	果洛	05	青海	10115
玛沁	101150508	果洛	05	青海	10115
玉树	101150601	玉树	06	青海	10115
称多	101150602	玉树	06	青海	10115
治多	101150603	玉树	06	青海	10115
杂多	101150604	玉树	06	青海	10115
囊谦	101150605	玉树	06	青海	10115
曲麻莱	101150606	玉树	06	青海	10115
茫崖	101150712	海西	07	青海	10115
大柴旦	101150713	海西	07	青海	10115
德令哈	101150716	海西	07	青海	10115
海西	101150701	海西	07	青海	10115
天峻	101150708	海西	07	青海	10115
乌兰	101150709	海西	07	青海	10115
海北	101150801	海北	08	青海	10115
门源	101150802	海北	08	青海	10115
祁连	101150803	海北	08	青海	10115
海晏	101150804	海北	08	青海	10115
刚察	101150806	海北	08	青海	10115
格尔木	101150901	格尔木	09	青海	10115
都兰	101150902	格尔木	09	青海	10115
武都	101161001	陇南	10	甘肃	10116
成县	101161002	陇南	10	甘肃	10116
文县	101161003	陇南	10	甘肃	10116
宕昌	101161004	陇南	10	甘肃	10116
康县	101161005	陇南	10	甘肃	10116
西和	101161006	陇南	10	甘肃	10116
礼县	101161007	陇南	10	甘肃	10116
徽县	101161008	陇南	10	甘肃	10116
两当	101161009	陇南	10	甘肃	10116
临夏	101161101	临夏	11	甘肃	10116
康乐	101161102	临夏	11	甘肃	10116
永靖	101161103	临夏	11	甘肃	10116
广河	101161104	临夏	11	甘肃	10116
和政	101161105	临夏	11	甘肃	10116
东乡	101161106	临夏	11	甘肃	10116
积石山	101161107	临夏	11	甘肃	10116
合作	101161201	甘南	12	甘肃	10116
临潭	101161202	甘南	12	甘肃	10116
卓尼	101161203	甘南	12	甘肃	10116
舟曲	101161204	甘南	12	甘肃	10116
迭部	101161205	甘南	12	甘肃	10116
玛曲	101161206	甘南	12	甘肃	10116
碌曲	101161207	甘南	12	甘肃	10116
夏河	101161208	甘南	12	甘肃	10116
白银	101161301	白银	13	甘肃	10116
靖远	101161302	白银	13	甘肃	10116
会宁	101161303	白银	13	甘肃	10116
平川	101161304	白银	13	甘肃	10116
景泰	101161305	白银	13	甘肃	10116
嘉峪关	101161401	嘉峪关	14	甘肃	10116
兰州	101160101	兰州	01	甘肃	10116
皋兰	101160102	兰州	01	甘肃	10116
永登	101160103	兰州	01	甘肃	10116
榆中	101160104	兰州	01	甘肃	10116
定西	101160201	定西	02	甘肃	10116
通渭	101160202	定西	02	甘肃	10116
陇西	101160203	定西	02	甘肃	10116
渭源	101160204	定西	02	甘肃	10116
临洮	101160205	定西	02	甘肃	10116
漳县	101160206	定西	02	甘肃	10116
岷县	101160207	定西	02	甘肃	10116
安定	101160208	定西	02	甘肃	10116
平凉	101160301	平凉	03	甘肃	10116
泾川	101160302	平凉	03	甘肃	10116
灵台	101160303	平凉	03	甘肃	10116
崇信	101160304	平凉	03	甘肃	10116
华亭	101160305	平凉	03	甘肃	10116
庄浪	101160306	平凉	03	甘肃	10116
静宁	101160307	平凉	03	甘肃	10116
崆峒	101160308	平凉	03	甘肃	10116
庆阳	101160401	庆阳	04	甘肃	10116
西峰	101160402	庆阳	04	甘肃	10116
环县	101160403	庆阳	04	甘肃	10116
华池	101160404	庆阳	04	甘肃	10116
合水	101160405	庆阳	04	甘肃	10116
正宁	101160406	庆阳	04	甘肃	10116
宁县	101160407	庆阳	04	甘肃	10116
镇原	101160408	庆阳	04	甘肃	10116
庆城	101160409	庆阳	04	甘肃	10116
武威	101160501	武威	05	甘肃	10116
民勤	101160502	武威	05	甘肃	10116
古浪	101160503	武威	05	甘肃	10116
天祝	101160505	武威	05	甘肃	10116
金昌	101160601	金昌	06	甘肃	10116
永昌	101160602	金昌	06	甘肃	10116
张掖	101160701	张掖	07	甘肃	10116
肃南	101160702	张掖	07	甘肃	10116
民乐	101160703	张掖	07	甘肃	10116
临泽	101160704	张掖	07	甘肃	10116
高台	101160705	张掖	07	甘肃	10116
山丹	101160706	张掖	07	甘肃	10116
酒泉	101160801	酒泉	08	甘肃	10116
金塔	101160803	酒泉	08	甘肃	10116
阿克塞	101160804	酒泉	08	甘肃	10116
瓜州	101160805	酒泉	08	甘肃	10116
肃北	101160806	酒泉	08	甘肃	10116
玉门	101160807	酒泉	08	甘肃	10116
敦煌	101160808	酒泉	08	甘肃	10116
天水	101160901	天水	09	甘肃	10116
清水	101160903	天水	09	甘肃	10116
秦安	101160904	天水	09	甘肃	10116
甘谷	101160905	天水	09	甘肃	10116
武山	101160906	天水	09	甘肃	10116
张家川	101160907	天水	09	甘肃	10116
麦积	101160908	天水	09	甘肃	10116
银川	101170101	银川	01	宁夏	10117
永宁	101170102	银川	01	宁夏	10117
灵武	101170103	银川	01	宁夏	10117
贺兰	101170104	银川	01	宁夏	10117
石嘴山	101170201	石嘴山	02	宁夏	10117
惠农	101170202	石嘴山	02	宁夏	10117
平罗	101170203	石嘴山	02	宁夏	10117
陶乐	101170204	石嘴山	02	宁夏	10117
吴忠	101170301	吴忠	03	宁夏	10117
同心	101170302	吴忠	03	宁夏	10117
盐池	101170303	吴忠	03	宁夏	10117
青铜峡	101170306	吴忠	03	宁夏	10117
固原	101170401	固原	04	宁夏	10117
西吉	101170402	固原	04	宁夏	10117
隆德	101170403	固原	04	宁夏	10117
泾源	101170404	固原	04	宁夏	10117
彭阳	101170406	固原	04	宁夏	10117
中卫	101170501	中卫	05	宁夏	10117
中宁	101170502	中卫	05	宁夏	10117
海原	101170504	中卫	05	宁夏	10117
商丘	101181001	商丘	10	河南	10118
睢县	101181003	商丘	10	河南	10118
民权	101181004	商丘	10	河南	10118
虞城	101181005	商丘	10	河南	10118
柘城	101181006	商丘	10	河南	10118
宁陵	101181007	商丘	10	河南	10118
夏邑	101181008	商丘	10	河南	10118
永城	101181009	商丘	10	河南	10118
焦作	101181101	焦作	11	河南	10118
修武	101181102	焦作	11	河南	10118
武陟	101181103	焦作	11	河南	10118
沁阳	101181104	焦作	11	河南	10118
博爱	101181106	焦作	11	河南	10118
温县	101181107	焦作	11	河南	10118
孟州	101181108	焦作	11	河南	10118
鹤壁	101181201	鹤壁	12	河南	10118
浚县	101181202	鹤壁	12	河南	10118
淇县	101181203	鹤壁	12	河南	10118
濮阳	101181301	濮阳	13	河南	10118
台前	101181302	濮阳	13	河南	10118
南乐	101181303	濮阳	13	河南	10118
清丰	101181304	濮阳	13	河南	10118
范县	101181305	濮阳	13	河南	10118
沈丘	101181410	周口	14	河南	10118
周口	101181401	周口	14	河南	10118
扶沟	101181402	周口	14	河南	10118
太康	101181403	周口	14	河南	10118
淮阳	101181404	周口	14	河南	10118
西华	101181405	周口	14	河南	10118
商水	101181406	周口	14	河南	10118
项城	101181407	周口	14	河南	10118
郸城	101181408	周口	14	河南	10118
鹿邑	101181409	周口	14	河南	10118
漯河	101181501	漯河	15	河南	10118
临颍	101181502	漯河	15	河南	10118
舞阳	101181503	漯河	15	河南	10118
正阳	101181610	驻马店	16	河南	10118
驻马店	101181601	驻马店	16	河南	10118
西平	101181602	驻马店	16	河南	10118
遂平	101181603	驻马店	16	河南	10118
上蔡	101181604	驻马店	16	河南	10118
汝南	101181605	驻马店	16	河南	10118
泌阳	101181606	驻马店	16	河南	10118
平舆	101181607	驻马店	16	河南	10118
新蔡	101181608	驻马店	16	河南	10118
确山	101181609	驻马店	16	河南	10118
三门峡	101181701	三门峡	17	河南	10118
灵宝	101181702	三门峡	17	河南	10118
渑池	101181703	三门峡	17	河南	10118
卢氏	101181704	三门峡	17	河南	10118
义马	101181705	三门峡	17	河南	10118
陕县	101181706	三门峡	17	河南	10118
济源	101181801	济源	18	河南	10118
郑州	101180101	郑州	01	河南	10118
巩义	101180102	郑州	01	河南	10118
荥阳	101180103	郑州	01	河南	10118
登封	101180104	郑州	01	河南	10118
新密	101180105	郑州	01	河南	10118
新郑	101180106	郑州	01	河南	10118
中牟	101180107	郑州	01	河南	10118
上街	101180108	郑州	01	河南	10118
安阳	101180201	安阳	02	河南	10118
汤阴	101180202	安阳	02	河南	10118
滑县	101180203	安阳	02	河南	10118
内黄	101180204	安阳	02	河南	10118
林州	101180205	安阳	02	河南	10118
新乡	101180301	新乡	03	河南	10118
获嘉	101180302	新乡	03	河南	10118
原阳	101180303	新乡	03	河南	10118
辉县	101180304	新乡	03	河南	10118
卫辉	101180305	新乡	03	河南	10118
延津	101180306	新乡	03	河南	10118
封丘	101180307	新乡	03	河南	10118
长垣	101180308	新乡	03	河南	10118
许昌	101180401	许昌	04	河南	10118
鄢陵	101180402	许昌	04	河南	10118
襄城	101180403	许昌	04	河南	10118
长葛	101180404	许昌	04	河南	10118
禹州	101180405	许昌	04	河南	10118
平顶山	101180501	平顶山	05	河南	10118
郏县	101180502	平顶山	05	河南	10118
宝丰	101180503	平顶山	05	河南	10118
汝州	101180504	平顶山	05	河南	10118
叶县	101180505	平顶山	05	河南	10118
舞钢	101180506	平顶山	05	河南	10118
鲁山	101180507	平顶山	05	河南	10118
石龙	101180508	平顶山	05	河南	10118
信阳	101180601	信阳	06	河南	10118
息县	101180602	信阳	06	河南	10118
罗山	101180603	信阳	06	河南	10118
光山	101180604	信阳	06	河南	10118
新县	101180605	信阳	06	河南	10118
淮滨	101180606	信阳	06	河南	10118
潢川	101180607	信阳	06	河南	10118
固始	101180608	信阳	06	河南	10118
商城	101180609	信阳	06	河南	10118
唐河	101180710	南阳	07	河南	10118
邓州	101180711	南阳	07	河南	10118
